name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
diag_br_1.0,-0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6471338272094727,0.6880037784576416,0.31322839856147766,-0.44925613403320314,-0.1845553207397461,-0.059642014503479,0.25785070419311523,0.5225513458251954,0.5836537933349609,0.07878186225891114,0.448172492980957,0.18717193603515625,0.6699919128417968,0.06648993015289306,0.17181739807128907,6.365958862304687,0.048503179550170895,0.4481724929809569,0.24971542007918593
yaw_l_0.5,0.0,0.0,0.5,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6646281480789185,0.19979533553123474,0.27029484510421753,-0.10349454879760742,0.025074973106384277,0.598056411743164,0.10349454879760742,0.0758370304107666,0.13405636787414552,0.12721823692321776,0.0,0.0,0.6733089447021484,0.06290304660797119,0.17507993698120117,4.489957885742188,0.0685073709487915,,0.8722995806411111
yaw_l_1.0,0.0,0.0,1.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6651082634925842,0.16933651268482208,0.7248036861419678,-0.09049543380737304,0.011685044765472411,0.8355207824707032,0.09049543380737304,0.07599382877349853,0.12297155380249024,0.18690603256225585,0.0,0.0,0.6733039093017578,0.051175622940063475,0.18452692031860352,4.702934265136719,0.06687338829040528,,0.8185478099484533
yaw_r_0.5,0.0,0.0,-0.5,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6640993356704712,0.2814677655696869,0.21930310130119324,-0.1439780616760254,0.0858592700958252,-0.5182388687133789,0.1439780616760254,0.09691794395446778,0.18556123733520508,0.1054732322692871,0.0,0.0,0.6732187652587891,0.06588954448699952,0.17966306686401368,4.332880859375,0.06745491504669189,,0.8334093823758142
yaw_r_1.0,0.0,0.0,-1.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6648391485214233,0.30140310525894165,0.41803210973739624,-0.17454195022583008,0.1119517993927002,-0.8667193603515625,0.17454195022583008,0.11344758987426758,0.22083456039428712,0.163077449798584,0.0,0.0,0.6736046600341797,0.06184579372406006,0.18919384002685546,4.433496398925781,0.06459703922271728,,0.7397458255377464
fwd0.6_yaw_l0.5,0.6,0.0,0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6636766195297241,0.562415599822998,0.33883845806121826,0.0708384895324707,-0.02030907392501831,0.5279099273681641,0.5291620254516601,0.07696371078491211,0.5361325073242188,0.10501068115234374,0.0708384895324707,0.07696371078491211,0.6710750579833984,0.0765382719039917,0.17416807174682616,4.236750793457031,0.056352367401123045,0.1180641492207845,0.30304885941938065
fwd0.6_yaw_r0.5,0.6,0.0,-0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6615657806396484,0.6301043629646301,0.22319692373275757,0.045275707244873044,0.11136639595031739,-0.49532222747802734,0.5547240829467773,0.11252420425415038,0.5722528457641601,0.12504600524902343,0.045275707244873044,0.11252420425415038,0.6693910217285156,0.09455596923828125,0.17723628997802734,4.443659057617188,0.054066853523254396,0.0754595120747884,0.2534878739388713
left0.6_yaw_l0.5,0.0,0.6,0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.658864438533783,0.5118849277496338,0.3619877099990845,-0.06981050491333007,0.22273550033569336,0.4532173156738281,0.06981050491333007,0.3772639465332031,0.3838125991821289,0.0889016056060791,0.22273550033569336,0.06981050491333007,0.6721058654785156,0.048141918182373046,0.19050201416015625,4.896716918945312,0.060195202827453616,0.37122583389282227,0.5374806997423386
right0.6_yaw_r0.5,0.0,-0.6,-0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6594172120094299,0.6244601011276245,0.2445404827594757,-0.10776847839355469,-0.13249277114868163,-0.44437278747558595,0.10776847839355469,0.4675067138671875,0.4804201126098633,0.08246123313903808,0.13249277114868163,0.10776847839355469,0.6704674530029296,0.05850706577301026,0.19404739379882813,4.435485229492188,0.05774867534637451,0.22082128524780273,0.3865811938845864
diag_fl0.7_yaw_l0.5,0.5,0.5,0.5,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6577272415161133,0.6648348569869995,0.38715124130249023,0.05695355415344238,0.14575079917907716,0.43676025390625,0.4430465316772461,0.3542487335205078,0.5701755142211914,0.11413223266601563,0.1433335781097412,0.06452648639678955,0.6703912353515625,0.05849785804748535,0.18705177307128906,4.5481201171875,0.050972213745117186,0.20270429010625937,0.2585916417800381
diag_br0.7_yaw_r0.5,-0.5,-0.5,-0.5,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6523246169090271,0.4921603500843048,0.24237629771232605,-0.33850841522216796,-0.14757357597351073,-0.4516104125976563,0.16149169921875,0.35242610931396484,0.3899648666381836,0.07607223033905029,0.3437118148803711,0.13501118659973144,0.6718011474609376,0.06242154598236084,0.18412439346313478,5.615738525390625,0.057538843154907225,0.4860819101516914,0.5318263111419065
