name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
diag_fl_1.0,0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6545786261558533,1.0193978548049927,0.664063572883606,0.029057302474975587,0.12593719482421875,-0.317398738861084,0.6780488586425781,0.5811694717407226,0.8943430328369141,0.317398738861084,0.10959774971008301,0.0688078260421753,0.6671774291992187,0.11834495544433593,0.13795733451843262,4.979130554199219,0.03566265344619751,0.10959774971008299,0.02725915968135194
diag_fr_1.0,0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6608419418334961,1.0744004249572754,0.273098349571228,0.028429350852966308,0.006702060103416443,-0.12086215972900391,0.6786779022216797,0.7138092803955078,0.9865518188476563,0.12099623680114746,0.015363544225692749,0.052264618873596194,0.6685823059082031,0.10900118827819824,0.1363873291015625,3.972187194824219,0.025967166423797608,0.015363544225692746,0.01922202883714305
diag_bl_1.0,-0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.654891848564148,0.8287402987480164,0.5259813666343689,-0.20159030914306642,0.15313066482543947,-0.2669734573364258,0.5055160140991211,0.5539761734008789,0.7530778503417969,0.2669734573364258,0.25082567214965823,0.0665282154083252,0.6691802215576171,0.11346795082092286,0.13966135025024415,5.377267456054687,0.037955217361450196,0.2508256721496582,0.0778007426362437
diag_br_1.0,-0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6550300717353821,0.9863400459289551,0.22705401480197906,-0.1646702003479004,-0.02428652286529541,-0.0011348551511764526,0.542436752319336,0.6828208160400391,0.8732072448730469,0.05098147392272949,0.13361258506774903,0.09927730560302735,0.6686100769042969,0.10419977188110352,0.13458917617797853,5.504425048828125,0.03478200674057007,0.133612585067749,0.04687081809107474
yaw_l_0.5,0.0,0.0,0.5,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6585589647293091,0.15760265290737152,0.984412670135498,-0.0483385705947876,0.01761667847633362,0.1698419952392578,0.048347268104553226,0.07288853168487548,0.09419729232788086,0.3304837036132813,0.0,0.0,0.6716020965576172,0.09404802322387695,0.1360337734222412,3.9598834228515627,0.06520828723907471,,0.6235224968586135
yaw_l_1.0,0.0,0.0,1.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6614359617233276,0.15134887397289276,1.9534810781478882,-0.028869683742523192,0.01742800235748291,0.1204557991027832,0.03093655586242676,0.07287004470825195,0.08416840553283692,0.8797296905517578,0.0,0.0,0.6719047546386718,0.08279895782470703,0.13239001274108886,3.5516513061523436,0.06193023681640625,,0.04397937100880923
yaw_r_0.5,0.0,0.0,-0.5,0.0,8,6.0,2.0,0.0,0.0,0.0,0.662609875202179,0.24596405029296875,0.3449706435203552,-0.047649593353271485,0.11942316055297851,-0.5821179962158203,0.047649593353271485,0.11942316055297851,0.13302470207214356,0.10368170738220214,0.0,0.0,0.6721969604492187,0.10067929267883301,0.15218018531799316,4.705794067382812,0.0652845287322998,,0.8924526042428104
yaw_r_1.0,0.0,0.0,-1.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6626211404800415,0.2585029602050781,0.6673356890678406,-0.05679521560668945,0.1269771671295166,-0.6785176849365234,0.05679521560668945,0.1269771671295166,0.14351061820983887,0.3272736740112305,0.0,0.0,0.6722798156738281,0.10237028121948243,0.15776792526245118,4.645173645019531,0.061625394821166996,,0.6000073217287969
fwd0.6_yaw_l0.5,0.6,0.0,0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6609627604484558,0.6227617859840393,0.7996111512184143,0.030790886878967284,0.006943244338035583,0.20437320709228515,0.5692086791992188,0.06275307178497315,0.5735549926757812,0.2958892631530762,0.030790886878967284,0.06275307178497315,0.6699729156494141,0.09566807746887207,0.1371855640411377,3.994040832519531,0.05073401927947998,0.05131814479827881,0.18898962819747506
fwd0.6_yaw_r0.5,0.6,0.0,-0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6593345403671265,0.6379371285438538,0.3333669900894165,0.016460648775100707,0.10330032348632813,-0.5449164199829102,0.5835393905639649,0.10334573745727539,0.5972654342651367,0.126295223236084,0.016460648775100707,0.10334573745727539,0.6691949462890625,0.11813713073730468,0.15741384506225586,4.765324401855469,0.05007935047149658,0.027434414625167845,0.22521361447123245
left0.6_yaw_l0.5,0.0,0.6,0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6581122875213623,0.6275282502174377,1.1689376831054688,-0.05039805412292481,0.11798465728759766,-0.04504217624664306,0.05057038784027099,0.4820153045654297,0.4854949951171875,0.5450420761108399,0.11798465728759766,0.05057038784027099,0.6698225402832031,0.08970989227294922,0.14173470497131346,4.65091796875,0.050865187644958496,0.19664109547932945,0.11870604878637198
right0.6_yaw_r0.5,0.0,-0.6,-0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6603764891624451,0.7654830813407898,0.3380550742149353,-0.0055274772644042965,0.028116185665130616,-0.36893436431884763,0.010573854446411133,0.6281164932250977,0.6282420349121094,0.13706522941589355,-0.028116185665130616,0.010573854446411133,0.6697405242919922,0.10118456840515137,0.16995500564575194,4.261823120117188,0.048439316749572754,-0.04686030944188436,0.19130242500199957
diag_fl0.7_yaw_l0.5,0.5,0.5,0.5,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6561040282249451,0.7589818835258484,1.0515387058258057,0.012090848684310913,0.10091468811035156,-0.03993584394454956,0.487908935546875,0.39908538818359374,0.6319306564331054,0.5399359512329102,0.07990691184997559,0.06298803806304931,0.6680402374267578,0.10691010475158691,0.13778857231140137,4.8187869262695315,0.041428728103637694,0.11300543846558685,0.0630726057537621
diag_br0.7_yaw_r0.5,-0.5,-0.5,-0.5,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6567020416259766,0.7475652694702148,0.26246416568756104,-0.1220740795135498,0.011101484298706055,-0.4466404342651367,0.37792598724365234,0.511102066040039,0.6376158905029297,0.0762425708770752,0.07846941947937011,0.09436652183532715,0.6693746185302735,0.10209962844848633,0.15799556732177733,4.960090026855469,0.0442652702331543,0.11097251725926874,0.19215214214397475
