"Timestamp","NvidiaTimestamp","GpuUtilPct","MemUsedMiB","MemTotalMiB","PowerW","TempC"
"2026-05-10T20:24:31.4869238+08:00","2026/05/10 20:24:31.484","53","17132","24564","156","59"
"2026-05-10T20:24:37.2153160+08:00","2026/05/10 20:24:37.215","65","17132","24564","154.13","59"
"2026-05-10T20:24:42.9361022+08:00","2026/05/10 20:24:42.936","38","17132","24564","153.83","58"
"2026-05-10T20:24:48.6375540+08:00","2026/05/10 20:24:48.634","67","17132","24564","157.58","58"
"2026-05-10T20:24:54.8433085+08:00","2026/05/10 20:24:54.843","66","17132","24564","155.15","58"
"2026-05-10T20:25:00.5427986+08:00","2026/05/10 20:25:00.537","63","17132","24564","153.97","59"
"2026-05-10T20:25:06.2520883+08:00","2026/05/10 20:25:06.247","46","17132","24564","156.52","58"
"2026-05-10T20:25:12.1524370+08:00","2026/05/10 20:25:12.149","66","17132","24564","153.39","58"
"2026-05-10T20:25:17.8594264+08:00","2026/05/10 20:25:17.859","54","17132","24564","152.77","58"
"2026-05-10T20:25:23.5683408+08:00","2026/05/10 20:25:23.568","37","17132","24564","242.02","58"
"2026-05-10T20:25:29.2851363+08:00","2026/05/10 20:25:29.282","66","17132","24564","154.92","57"
"2026-05-10T20:25:35.1549715+08:00","2026/05/10 20:25:35.151","57","17132","24564","155.8","59"
"2026-05-10T20:25:40.8685408+08:00","2026/05/10 20:25:40.868","61","17132","24564","158.84","58"
"2026-05-10T20:25:46.5774812+08:00","2026/05/10 20:25:46.574","79","17132","24564","165.13","62"
"2026-05-10T20:25:52.4407378+08:00","2026/05/10 20:25:52.437","66","17132","24564","154.19","58"
"2026-05-10T20:25:58.5594258+08:00","2026/05/10 20:25:58.555","65","17132","24564","153.07","58"
"2026-05-10T20:26:04.3046861+08:00","2026/05/10 20:26:04.304","67","17132","24564","165.2","58"
"2026-05-10T20:26:10.1135909+08:00","2026/05/10 20:26:10.108","64","17132","24564","153.75","58"
"2026-05-10T20:26:15.8246184+08:00","2026/05/10 20:26:15.823","67","17132","24564","155.15","58"
"2026-05-10T20:26:21.5426637+08:00","2026/05/10 20:26:21.536","37","17132","24564","154.1","58"
"2026-05-10T20:26:27.2458843+08:00","2026/05/10 20:26:27.242","88","17132","24564","237.19","59"
"2026-05-10T20:26:33.1112192+08:00","2026/05/10 20:26:33.103","6","17132","24564","103.47","56"
"2026-05-10T20:26:38.8381950+08:00","2026/05/10 20:26:38.828","8","17132","24564","24.34","52"
"2026-05-10T20:26:44.5545046+08:00","2026/05/10 20:26:44.551","10","17132","24564","20.83","50"
"2026-05-10T20:26:50.5117002+08:00","2026/05/10 20:26:50.507","3","17132","24564","19.8","48"
"2026-05-10T20:26:56.3374860+08:00","2026/05/10 20:26:56.290","10","17132","24564","19.7","47"
"2026-05-10T20:27:02.4764979+08:00","2026/05/10 20:27:02.472","10","17132","24564","19.93","46"
"2026-05-10T20:27:08.1767609+08:00","2026/05/10 20:27:08.169","52","17132","24564","152.14","53"
"2026-05-10T20:27:13.8875048+08:00","2026/05/10 20:27:13.881","84","17132","24564","228","57"
"2026-05-10T20:27:19.6575836+08:00","2026/05/10 20:27:19.649","67","17132","24564","150.88","55"
"2026-05-10T20:27:25.5090945+08:00","2026/05/10 20:27:25.505","65","17132","24564","150.58","57"
"2026-05-10T20:27:31.2134875+08:00","2026/05/10 20:27:31.213","67","17132","24564","151.01","58"
"2026-05-10T20:27:36.9596172+08:00","2026/05/10 20:27:36.956","38","17132","24564","152.9","58"
"2026-05-10T20:27:42.7367656+08:00","2026/05/10 20:27:42.731","63","17132","24564","153.15","60"
"2026-05-10T20:27:48.5211259+08:00","2026/05/10 20:27:48.521","66","17132","24564","154.51","59"
"2026-05-10T20:27:54.3754024+08:00","2026/05/10 20:27:54.368","81","17132","24564","245.18","60"
"2026-05-10T20:28:00.1520470+08:00","2026/05/10 20:28:00.145","62","17132","24564","151.55","59"
"2026-05-10T20:28:06.3190887+08:00","2026/05/10 20:28:06.317","65","17132","24564","153.85","59"
"2026-05-10T20:28:12.0298401+08:00","2026/05/10 20:28:12.027","36","17132","24564","153.54","58"
"2026-05-10T20:28:17.8453315+08:00","2026/05/10 20:28:17.845","80","17132","24564","163.77","63"
"2026-05-10T20:28:23.5818435+08:00","2026/05/10 20:28:23.579","67","17132","24564","157.72","57"
"2026-05-10T20:28:29.3802797+08:00","2026/05/10 20:28:29.372","56","17132","24564","155.15","58"
"2026-05-10T20:28:35.0872907+08:00","2026/05/10 20:28:35.081","67","17134","24564","165.45","58"
"2026-05-10T20:28:40.8135152+08:00","2026/05/10 20:28:40.805","67","17134","24564","151.65","57"
"2026-05-10T20:28:46.5251962+08:00","2026/05/10 20:28:46.516","64","17134","24564","152.57","57"
"2026-05-10T20:28:52.3171577+08:00","2026/05/10 20:28:52.306","27","17134","24564","155.36","56"
"2026-05-10T20:28:58.0391343+08:00","2026/05/10 20:28:58.033","86","17134","24564","183.73","61"
"2026-05-10T20:29:03.8440655+08:00","2026/05/10 20:29:03.844","51","17134","24564","151.93","56"
"2026-05-10T20:29:09.9977688+08:00","2026/05/10 20:29:09.989","42","17134","24564","151.1","56"
"2026-05-10T20:29:15.7061893+08:00","2026/05/10 20:29:15.703","62","17134","24564","151.8","57"
"2026-05-10T20:29:21.4156866+08:00","2026/05/10 20:29:21.415","64","17134","24564","154.06","57"
"2026-05-10T20:29:27.1727010+08:00","2026/05/10 20:29:27.170","64","17134","24564","153.35","57"
"2026-05-10T20:29:32.9084849+08:00","2026/05/10 20:29:32.903","40","17134","24564","153.07","57"
"2026-05-10T20:29:38.6523332+08:00","2026/05/10 20:29:38.645","66","17134","24564","238.56","57"
"2026-05-10T20:29:44.3647265+08:00","2026/05/10 20:29:44.356","37","17134","24564","158.06","57"
"2026-05-10T20:29:50.0554677+08:00","2026/05/10 20:29:50.051","64","17134","24564","152.78","57"
"2026-05-10T20:29:55.7522342+08:00","2026/05/10 20:29:55.752","6","17134","24564","39.56","52"
"2026-05-10T20:30:01.8673707+08:00","2026/05/10 20:30:01.852","10","17134","24564","20.94","49"
"2026-05-10T20:30:07.5654158+08:00","2026/05/10 20:30:07.554","10","17134","24564","19.48","48"
"2026-05-10T20:30:13.6075563+08:00","2026/05/10 20:30:13.607","0","17134","24564","19.29","47"
"2026-05-10T20:30:19.3303939+08:00","2026/05/10 20:30:19.330","10","17134","24564","19.17","46"
"2026-05-10T20:30:25.0647771+08:00","2026/05/10 20:30:25.063","86","17134","24564","236.91","52"
"2026-05-10T20:30:30.7857782+08:00","2026/05/10 20:30:30.785","38","17134","24564","150.11","53"
"2026-05-10T20:30:36.5061841+08:00","2026/05/10 20:30:36.497","41","17134","24564","153.01","55"
"2026-05-10T20:30:42.2386311+08:00","2026/05/10 20:30:42.233","35","17134","24564","154.24","57"
"2026-05-10T20:30:47.9788794+08:00","2026/05/10 20:30:47.971","41","17134","24564","151.1","57"
"2026-05-10T20:30:53.7941348+08:00","2026/05/10 20:30:53.794","36","17134","24564","152.59","58"
"2026-05-10T20:30:59.5116830+08:00","2026/05/10 20:30:59.511","33","17134","24564","156.18","59"
"2026-05-10T20:31:05.2412876+08:00","2026/05/10 20:31:05.241","35","17134","24564","168.89","63"
"2026-05-10T20:31:10.9748011+08:00","2026/05/10 20:31:10.968","65","17134","24564","155.58","58"
"2026-05-10T20:31:17.1915889+08:00","2026/05/10 20:31:17.185","64","17134","24564","152.83","59"
"2026-05-10T20:31:22.9700504+08:00","2026/05/10 20:31:22.970","65","17134","24564","243.95","59"
"2026-05-10T20:31:28.7102741+08:00","2026/05/10 20:31:28.709","64","17134","24564","156.62","58"
"2026-05-10T20:31:34.4239940+08:00","2026/05/10 20:31:34.423","63","17134","24564","151.03","59"
"2026-05-10T20:31:40.1581407+08:00","2026/05/10 20:31:40.150","66","17134","24564","153.42","59"
"2026-05-10T20:31:45.9679825+08:00","2026/05/10 20:31:45.957","35","17134","24564","153.38","59"
"2026-05-10T20:31:51.7184741+08:00","2026/05/10 20:31:51.718","57","17134","24564","153.26","59"
"2026-05-10T20:31:57.4521371+08:00","2026/05/10 20:31:57.445","63","17134","24564","153.29","59"
"2026-05-10T20:32:03.1256092+08:00","2026/05/10 20:32:03.125","86","17134","24564","236.95","59"
"2026-05-10T20:32:08.8298975+08:00","2026/05/10 20:32:08.828","62","17134","24564","155.13","58"
"2026-05-10T20:32:14.6155482+08:00","2026/05/10 20:32:14.615","62","17134","24564","155.7","59"
"2026-05-10T20:32:20.7618067+08:00","2026/05/10 20:32:20.756","64","17134","24564","156.46","59"
"2026-05-10T20:32:26.5143549+08:00","2026/05/10 20:32:26.512","64","17134","24564","152.55","58"
"2026-05-10T20:32:32.2229460+08:00","2026/05/10 20:32:32.222","65","17134","24564","152.59","59"
"2026-05-10T20:32:37.9342659+08:00","2026/05/10 20:32:37.929","64","17134","24564","155.15","58"
"2026-05-10T20:32:43.6525123+08:00","2026/05/10 20:32:43.648","82","17134","24564","228.46","65"
"2026-05-10T20:32:49.4558812+08:00","2026/05/10 20:32:49.451","46","17134","24564","153.44","58"
"2026-05-10T20:32:55.1657503+08:00","2026/05/10 20:32:55.165","33","17134","24564","152.07","58"
"2026-05-10T20:33:00.9687768+08:00","2026/05/10 20:33:00.968","63","17134","24564","184.32","59"
"2026-05-10T20:33:06.6891716+08:00","2026/05/10 20:33:06.681","32","17134","24564","151.42","57"
"2026-05-10T20:33:12.4901086+08:00","2026/05/10 20:33:12.490","54","17134","24564","122.38","56"
"2026-05-10T20:33:18.3844896+08:00","2026/05/10 20:33:18.384","8","17134","24564","24.64","52"
"2026-05-10T20:33:24.7319390+08:00","2026/05/10 20:33:24.696","10","17134","24564","20.41","50"
"2026-05-10T20:33:30.5133709+08:00","2026/05/10 20:33:30.513","10","17134","24564","20.53","48"
"2026-05-10T20:33:36.2392710+08:00","2026/05/10 20:33:36.235","9","17134","24564","20.02","47"
"2026-05-10T20:33:42.0838975+08:00","2026/05/10 20:33:42.083","100","17134","24564","40.19","48"
"2026-05-10T20:33:47.7641644+08:00","2026/05/10 20:33:47.764","65","17134","24564","199.8","52"
"2026-05-10T20:33:53.4586340+08:00","2026/05/10 20:33:53.458","44","17134","24564","152.77","54"
"2026-05-10T20:33:59.1341898+08:00","2026/05/10 20:33:59.127","32","17134","24564","153.19","55"
"2026-05-10T20:34:04.8431090+08:00","2026/05/10 20:34:04.837","66","17134","24564","151.39","57"
"2026-05-10T20:34:10.6637524+08:00","2026/05/10 20:34:10.660","62","17134","24564","153.92","58"
"2026-05-10T20:34:16.4610598+08:00","2026/05/10 20:34:16.452","66","17134","24564","153.13","58"
"2026-05-10T20:34:22.2074507+08:00","2026/05/10 20:34:22.196","54","17134","24564","155.32","59"
"2026-05-10T20:34:28.3691827+08:00","2026/05/10 20:34:28.362","85","17134","24564","235.49","63"
"2026-05-10T20:34:34.0934930+08:00","2026/05/10 20:34:34.090","66","17134","24564","152.46","59"
"2026-05-10T20:34:39.8101603+08:00","2026/05/10 20:34:39.802","60","17134","24564","155.66","60"
"2026-05-10T20:34:45.5623123+08:00","2026/05/10 20:34:45.562","64","17134","24564","212.99","60"
"2026-05-10T20:34:51.2728536+08:00","2026/05/10 20:34:51.272","65","17134","24564","153.58","59"
"2026-05-10T20:34:56.9750805+08:00","2026/05/10 20:34:56.970","34","17134","24564","152.27","59"
"2026-05-10T20:35:02.7511225+08:00","2026/05/10 20:35:02.743","36","17134","24564","152.71","59"
"2026-05-10T20:35:08.5529734+08:00","2026/05/10 20:35:08.542","44","17134","24564","156.32","59"
"2026-05-10T20:35:14.9023300+08:00","2026/05/10 20:35:14.902","43","17134","24564","152.55","59"
"2026-05-10T20:35:20.5829568+08:00","2026/05/10 20:35:20.577","65","17134","24564","152.87","59"
"2026-05-10T20:35:26.3112235+08:00","2026/05/10 20:35:26.308","61","17134","24564","205.44","58"
"2026-05-10T20:35:32.3257566+08:00","2026/05/10 20:35:32.319","58","17134","24564","152.74","58"
"2026-05-10T20:35:38.0218797+08:00","2026/05/10 20:35:38.014","65","17134","24564","155.55","57"
"2026-05-10T20:35:43.7322496+08:00","2026/05/10 20:35:43.723","61","17134","24564","155.85","57"
"2026-05-10T20:35:49.4521761+08:00","2026/05/10 20:35:49.450","40","17134","24564","153.88","58"
"2026-05-10T20:35:55.2207026+08:00","2026/05/10 20:35:55.212","64","17134","24564","149.28","58"
"2026-05-10T20:36:00.9233334+08:00","2026/05/10 20:36:00.923","63","17134","24564","151.8","58"
"2026-05-10T20:36:06.6380348+08:00","2026/05/10 20:36:06.632","57","17134","24564","239.04","59"
