"Timestamp","Pid","ProcessName","GpuEngine","UtilizationPct","ExecutablePath","CommandLine"
"2026-05-10T22:11:35.5152145+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:12:08.4949637+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:14:20.6276549+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:16:06.6117341+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:18:24.4392537+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:18:35.6384651+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:21:04.6233173+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:22:05.7181509+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:22:11.6055723+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:22:22.7704722+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","18","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T22:23:12.7184653+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:25:53.0543231+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T22:26:09.6707480+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:26:31.7975654+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:29:22.8276291+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:29:50.7831343+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:31:42.6696286+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:32:37.8696685+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:35:24.4168409+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T22:36:19.9073059+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:36:58.9270997+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:39:54.9412202+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T22:42:23.7974837+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:42:45.8522823+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:44:41.8738694+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:46:04.9842211+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:47:12.9247168+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:47:35.0195533+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:50:26.0758423+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:51:43.8716862+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:52:06.1182358+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:52:45.0479040+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:53:45.9328658+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
