timestamp,gpu_timestamp,gpu_util_pct,mem_used_mib,mem_total_mib,power_w,temp_c
2026-05-11T18:26:36+08:00,2026/05/11 18:26:36.045,0,280,24564,5.94,28
2026-05-11T18:26:38+08:00,2026/05/11 18:26:38.164,0,280,24564,5.68,28
2026-05-11T18:26:40+08:00,2026/05/11 18:26:40.283,0,280,24564,5.79,28
2026-05-11T18:26:42+08:00,2026/05/11 18:26:42.519,3,280,24564,5.59,28
2026-05-11T18:26:44+08:00,2026/05/11 18:26:44.639,0,280,24564,5.82,28
2026-05-11T18:26:46+08:00,2026/05/11 18:26:46.758,0,280,24564,5.74,28
2026-05-11T18:26:48+08:00,2026/05/11 18:26:48.876,0,280,24564,5.68,28
2026-05-11T18:26:51+08:00,2026/05/11 18:26:50.994,0,280,24564,5.88,28
2026-05-11T18:26:53+08:00,2026/05/11 18:26:53.233,0,280,24564,5.88,28
2026-05-11T18:26:55+08:00,2026/05/11 18:26:55.351,0,280,24564,6.06,28
2026-05-11T18:26:57+08:00,2026/05/11 18:26:57.463,4,280,24564,6.00,28
2026-05-11T18:26:59+08:00,2026/05/11 18:26:59.581,0,280,24564,5.90,28
2026-05-11T18:27:01+08:00,2026/05/11 18:27:01.826,0,280,24564,5.64,28
2026-05-11T18:27:03+08:00,2026/05/11 18:27:03.943,0,280,24564,5.47,28
2026-05-11T18:27:06+08:00,2026/05/11 18:27:06.060,0,280,24564,5.51,28
2026-05-11T18:27:08+08:00,2026/05/11 18:27:08.172,0,280,24564,5.63,28
2026-05-11T18:27:10+08:00,2026/05/11 18:27:10.292,0,280,24564,5.41,28
2026-05-11T18:27:12+08:00,2026/05/11 18:27:12.532,3,280,24564,5.45,28
2026-05-11T18:27:14+08:00,2026/05/11 18:27:14.652,0,280,24564,5.35,28
2026-05-11T18:27:16+08:00,2026/05/11 18:27:16.773,0,280,24564,5.24,28
2026-05-11T18:27:18+08:00,2026/05/11 18:27:18.893,0,280,24564,5.42,28
2026-05-11T18:27:21+08:00,2026/05/11 18:27:21.014,0,280,24564,5.34,28
2026-05-11T18:27:23+08:00,2026/05/11 18:27:23.256,0,280,24564,5.34,28
2026-05-11T18:27:25+08:00,2026/05/11 18:27:25.376,4,280,24564,5.82,28
2026-05-11T18:27:27+08:00,2026/05/11 18:27:27.488,4,280,24564,5.49,28
2026-05-11T18:27:29+08:00,2026/05/11 18:27:29.609,0,280,24564,5.48,28
2026-05-11T18:27:31+08:00,2026/05/11 18:27:31.854,0,280,24564,5.47,28
2026-05-11T18:27:33+08:00,2026/05/11 18:27:33.969,0,280,24564,5.57,28
2026-05-11T18:27:36+08:00,2026/05/11 18:27:36.086,1,280,24564,5.49,28
2026-05-11T18:27:38+08:00,2026/05/11 18:27:38.206,0,280,24564,5.55,28
2026-05-11T18:27:40+08:00,2026/05/11 18:27:40.322,0,280,24564,5.53,28
